date,Q_m3d,storage_m3,substeps
2013-12-19,1372.1130593512207,1223856.4328034567,243
2013-12-20,1366.4925639685243,1222489.9402394881,243
2013-12-21,1360.9166769473813,1221129.0235625408,243
2013-12-22,1355.3985890033655,1219773.6249735374,243
2013-12-23,1349.9434262914583,1218423.681547246,243
2013-12-24,1344.5146458125673,1217079.1669014334,243
2013-12-25,1339.0987907978706,1215740.0681106355,243
2013-12-26,1333.6947279283777,1214406.3733827071,243
2013-12-27,1328.3085206882097,1213078.064862019,243
2013-12-28,1322.9927232572809,1211755.0721387616,243
2013-12-29,1317.726479015313,1210437.3456597463,243
2013-12-30,1312.474999208236,1209124.870660538,243
2013-12-31,1307.239643590292,1207817.6310169478,243
2014-01-01,1302.0214829030447,1206515.6095340448,243
2014-01-02,1296.8212922089733,1205218.7882418358,243
2014-01-03,1291.6397013622336,1203927.1485404735,243
2014-01-04,1286.4876773804426,1202640.660863093,243
2014-01-05,1281.4334885925055,1201359.2273745006,243
2014-01-06,1276.4059686157852,1200082.8214058848,243
2014-01-07,1271.3959459401667,1198811.4254599446,243
2014-01-08,1266.4067873880267,1197545.0186725566,243
2014-01-09,1261.4385942830704,1196283.5800782735,243
2014-01-10,1256.4914364786819,1195027.0886417949,243
2014-01-11,1251.5717327119783,1193775.516909083,243
2014-01-12,1246.6911113415845,1192528.8257977413,243
2014-01-13,1241.832267654594,1191286.9935300867,243
2014-01-14,1236.9939041926991,1190049.999625894,243
2014-01-15,1232.175902347546,1188817.8237235465,243
2014-01-16,1227.3780320999213,1187590.4456914465,243
2014-01-17,1222.5986198512837,1186367.8470715953,243
2014-01-18,1217.8371366502251,1185150.009934945,243
2014-01-19,1213.093844880117,1183936.916090065,243
2014-01-20,1208.389614423504,1182728.5264756414,243
2014-01-21,1203.7318972451612,1181524.7945783962,243
2014-01-22,1199.1158656231128,1180325.6787127731,243
2014-01-23,1194.5145233985968,1179131.1641893745,243
2014-01-24,1189.9256337252446,1177941.2385556493,243
2014-01-25,1185.3504200940952,1176755.8881355552,243
2014-01-26,1180.789820719976,1175575.0983148352,243
2014-01-27,1176.2443849449046,1174398.8539298903,243
2014-01-28,1171.7146454551257,1173227.1392844352,243
2014-01-29,1167.2053400836885,1172059.9339443515,243
2014-01-30,1162.7650537944864,1170897.168890557,243
2014-01-31,1158.3526161010377,1169738.816274456,243
2014-02-01,1153.9837181055918,1168584.8325563504,243
2014-02-02,1149.6630506797228,1167435.1695056707,243
2014-02-03,1145.3511254170444,1166289.8183802536,243
2014-02-04,1141.0492424292024,1165148.7691378244,243
2014-02-05,1136.758545421064,1164012.0105924034,243
2014-02-06,1132.479794730898,1162879.5307976725,243
2014-02-07,1128.2137874295004,1161751.317010243,243
2014-02-08,1123.9612397933379,1160627.3557704496,243
2014-02-09,1119.7227295795456,1159507.63304087,243
2014-02-10,1115.4986589266919,1158392.1343819434,243
2014-02-11,1111.2880673655309,1157280.8463145779,243
2014-02-12,1107.1308093562257,1156173.7155052216,243
2014-02-13,1103.111322361743,1155070.6041828599,243
2014-02-14,1099.1189465648495,1153971.485236295,243
2014-02-15,1095.1408026053105,1152876.3444336897,243
2014-02-16,1091.1814429804217,1151785.1629907093,243
2014-02-17,1087.2797247925773,1150697.8832659167,243
2014-02-18,1083.4955191533081,1149614.3877467634,243
2014-02-19,1079.7486843257211,1148534.6390624377,243
2014-02-20,1076.007822773885,1147458.6312396638,243
2014-02-21,1072.2782935821451,1146386.3529460817,243
2014-02-22,1068.5566329443827,1145317.7963131373,243
2014-02-23,1064.842751128599,1144252.9535620087,243
2014-02-24,1061.137172095012,1143191.8163899137,243
2014-02-25,1057.4409391947556,1142134.375450719,243
2014-02-26,36368.124978852924,1634060.2040408046,228
2014-02-27,55322.51592327823,1938600.7858534297,231
2014-02-28,46732.0359905285,2087104.018556801,235
2014-03-01,21505.862162681224,2065616.9727716895,241
2014-03-02,21439.50387581761,2067142.3209163286,241
2014-03-03,97959.05769157165,2431047.7553550936,229
2014-03-04,32430.18161903601,2398617.5737360576,241
2014-03-05,85529.42208887066,2607486.91621379,233
2014-03-06,38609.334078899585,2568877.5821348904,241
2014-03-07,35110.01651409315,2533767.565620797,242
2014-03-08,32990.52104222821,2500777.044578569,242
2014-03-09,31371.450033226516,2469405.5945453425,243
2014-03-10,30056.372984347865,2439349.2215609946,243
2014-03-11,28759.04425545549,2410590.177305539,243
2014-03-12,27542.86737109162,2383047.3099344475,243
2014-03-13,26418.144695829134,2356629.1652386184,243
2014-03-14,25373.635117267724,2331255.5301213507,243
2014-03-15,24364.2894217344,2306891.2406996163,243
2014-03-16,23385.511093249545,2283505.7296063667,243
2014-03-17,22457.739189172164,2261047.9904171946,243
2014-03-18,21589.22926758323,2239458.7611496113,243
2014-03-19,20769.719411469996,2218689.0417381413,243
2014-03-20,19993.77479914436,2198695.266938997,243
2014-03-21,19262.944508345798,2179432.322430651,243
2014-03-22,18576.365823988803,2160855.9566066624,243
2014-03-23,17930.544409730006,2142925.4121969324,243
2014-03-24,17318.58203187771,2125606.8301650546,243
2014-03-25,16737.964141519275,2108868.8660235354,243
2014-03-26,16184.233058025828,2092684.6329655095,243
2014-03-27,15660.258835006272,2077024.3741305033,243
2014-03-28,44345.84703668277,2257399.529211607,234
2014-03-29,24875.79262810061,2252455.0639755228,241
2014-03-30,21502.628811038565,2230952.435164484,242
2014-03-31,103130.33901297982,2588596.725989541,230
2014-04-01,86638.72742051241,2724572.633471802,234
2014-04-02,41542.59262795653,2683030.0408438453,241
2014-04-03,47837.30728978654,2689764.8612454943,239
2014-04-04,52889.26665754967,2714623.012575916,239
2014-04-05,38345.2924780068,2676277.720097909,242
2014-04-06,35623.13314158516,2640654.586956324,243
2014-04-07,33574.87780878972,2607079.7091475343,243
2014-04-08,31796.271818116307,2575283.437329418,243
2014-04-09,30208.490659300704,2545074.9466701173,243
2014-04-10,28778.611492590047,2516296.3351775273,243
2014-04-11,27471.61864316091,2488824.7165343664,243
2014-04-12,26266.23141736351,2462558.485117003,243
2014-04-13,25145.735609911382,2437412.7495070915,243
2014-04-14,24110.510960299987,2413302.2385467915,243
2014-04-15,23145.395961347036,2390156.8425854445,243
2014-04-16,22238.203969290014,2367918.6386161544,243
2014-04-17,21391.15068934718,2346527.4879268073,243
2014-04-18,20601.06173937721,2325926.42618743,243
2014-04-19,19860.012314747553,2306066.4138726825,243
2014-04-20,19169.975896100514,2286896.437976582,243
2014-04-21,18522.454912506975,2268373.983064075,243
2014-04-22,17912.124382828828,2250461.858681246,243
2014-04-23,17338.656326984987,2233123.202354261,243
2014-04-24,16796.527038068976,2216326.675316192,243
2014-04-25,16281.94655631017,2200044.728759882,243
2014-04-26,15793.385655559134,2184251.343104323,243
2014-04-27,15331.362197362352,2168919.9809069606,243
2014-04-28,14891.12521440629,2154028.8556925543,243
2014-04-29,14472.876127122901,2139555.9795654314,243
2014-04-30,14075.943831174634,2125480.0357342567,243
2014-05-01,13698.570591328666,2111781.465142928,243
2014-05-02,13339.778652437497,2098441.6864904906,243
2014-05-03,12997.796473121736,2085443.8900173688,243
2014-05-04,12671.94242447964,2072771.9475928892,243
2014-05-05,12357.974255248671,2060413.9733376405,243
2014-05-06,12055.65476494655,2048358.318572694,243
2014-05-07,11766.46378556476,2036591.8547871292,243
2014-05-08,11491.93109956733,2025099.9236875619,243
2014-05-09,11226.317928208504,2013873.6057593534,243
2014-05-10,10969.100680704229,2002904.5050786491,243
2014-05-11,10722.313096254831,1992182.1919823943,243
2014-05-12,10486.017723409692,1981696.1742589846,243
2014-05-13,10259.030450338963,1971437.1438086457,243
2014-05-14,10039.940892936196,1961397.2029157095,243
2014-05-15,9829.15004357812,1951568.0528721313,243
2014-05-16,9625.445187495323,1941942.607684636,243
2014-05-17,9430.009022163227,1932512.5986624728,243
2014-05-18,9240.640385588165,1923271.9582768846,243
2014-05-19,9057.380786319263,1914214.5774905654,243
2014-05-20,8879.836247157305,1905334.741243408,243
2014-05-21,8708.100805803668,1896626.6404376044,243
2014-05-22,8542.04906243505,1888084.5913751693,243
2014-05-23,8380.706580900587,1879703.8847942688,243
2014-05-24,8224.55926740542,1871479.3255268633,243
2014-05-25,8074.380186486756,1863404.9453403766,243
2014-05-26,7930.648080894956,1855474.2972594816,243
2014-05-27,7792.109754088335,1847682.1875053933,243
2014-05-28,7657.153578206198,1840025.033927187,243
2014-05-29,7525.630231329938,1832499.4036958572,243
2014-05-30,7397.923386207316,1825101.4803096498,243
2014-05-31,7274.429116414394,1817827.0511932354,243
2014-06-01,7155.457627522759,1810671.5935657127,243
2014-06-02,7039.949753789231,1803631.6438119235,243
2014-06-03,6927.901847728062,1796703.7419641954,243
2014-06-04,6819.400226447731,1789884.3417377477,243
2014-06-05,6714.741350923199,1783169.6003868245,243
2014-06-06,6614.381905209273,1776555.2184816152,243
2014-06-07,6516.691353233531,1770038.5271283817,243
2014-06-08,6421.58267313987,1763616.9444552418,243
2014-06-09,6328.507382088341,1757288.4370731534,243
2014-06-10,6238.1336763710715,1751050.3033967824,243
2014-06-11,6150.006862496957,1744900.2965342854,243
2014-06-12,6063.792226171587,1738836.5043081138,243
2014-06-13,5979.381122811697,1732857.1231853021,243
2014-06-14,5896.660124017391,1726960.4630612847,243
2014-06-15,5815.667566569988,1721144.7954947148,243
2014-06-16,5737.157203823328,1715407.6382908914,243
2014-06-17,5660.326639584731,1709747.3116513067,243
2014-06-18,5584.923300130758,1704162.388351176,243
2014-06-19,5510.957229472697,1698651.4311217032,243
2014-06-20,5438.472864222247,1693212.958257481,243
2014-06-21,5367.742672512773,1687845.2155849682,243
2014-06-22,5298.871962062549,1682546.3436229057,243
2014-06-23,5231.478465289809,1677314.8651576159,243
2014-06-24,5165.379709251225,1672149.4854483646,243
2014-06-25,5100.462029502727,1667049.023418862,243
2014-06-26,5036.7279786916915,1662012.2954401702,243
2014-06-27,4974.36499373219,1657037.930446438,243
2014-06-28,4913.252112478018,1652124.67833396,243
2014-06-29,4853.459512352012,1647271.218821608,243
2014-06-30,4795.034061836544,1642476.1847597715,243
2014-07-01,4737.735959167127,1637738.4488006043,243
2014-07-02,4681.663257373031,1633056.7855432313,243
2014-07-03,4627.163847426418,1628429.6216958049,243
2014-07-04,4573.901794383302,1623855.7199014216,243
2014-07-05,4521.642808558419,1619334.0770928632,243
2014-07-06,4470.317427038681,1614863.7596658245,243
2014-07-07,4420.123222299386,1610443.636443525,243
2014-07-08,4371.088925268035,1606072.547518257,243
2014-07-09,4323.043840377824,1601749.5036778792,243
2014-07-10,4276.2513794295955,1597473.2522984496,243
2014-07-11,4230.450759693747,1593242.801538756,243
2014-07-12,4185.622232677648,1589057.1793060782,243
2014-07-13,4141.59666679916,1584915.582639279,243
2014-07-14,4098.452003089711,1580817.1306361894,243
2014-07-15,4055.9779364785645,1576761.1526997108,243
2014-07-16,4014.102151589468,1572747.0505481213,243
2014-07-17,3972.8386211092584,1568774.211927012,243
2014-07-18,3932.2268136469647,1564841.985113365,243
2014-07-19,3892.2431339398026,1560949.7419794253,243
2014-07-20,3852.8247873587534,1557096.9171920666,243
2014-07-21,3813.954608718399,1553282.9625833482,243
2014-07-22,3776.19385484932,1549506.7687284988,243
2014-07-23,3739.5534523376264,1545767.2152761612,243
2014-07-24,3703.5030599022284,1542063.712216259,243
2014-07-25,3667.903308144305,1538395.8089081147,243
2014-07-26,3632.7905094102025,1534763.0183987045,243
2014-07-27,3598.1486741993576,1531164.869724505,243
2014-07-28,3564.1972165224142,1527600.6725079827,243
2014-07-29,3530.897680738475,1524069.7748272442,243
2014-07-30,3498.104393541813,1520571.6704337024,243
2014-07-31,3465.7264412916265,1517105.9439924108,243
2014-08-01,3433.730080468813,1513672.213911942,243
2014-08-02,3402.1108167811763,1510270.1030951608,243
2014-08-03,3370.901432043407,1506899.2016631174,243
2014-08-04,3340.153196891537,1503559.0484662259,243
2014-08-05,3310.098485534778,1500248.949980691,243
2014-08-06,3280.6054925690405,1496968.344488122,243
2014-08-07,3251.500220517628,1493716.8442676044,243
2014-08-08,3222.938720718026,1490493.9055468864,243
2014-08-09,3194.724849218037,1487299.1806976683,243
2014-08-10,3166.83317324589,1484132.3475244225,243
2014-08-11,3139.318291660631,1480993.0292327618,243
2014-08-12,3112.194975596387,1477880.8342571654,243
2014-08-13,3085.5919859034475,1474795.242271262,243
2014-08-14,3059.431933041429,1471735.8103382206,243
2014-08-15,3033.6228832216,1468702.187454999,243
2014-08-16,3008.07326106634,1465694.1141939326,243
2014-08-17,2982.7836493342184,1462711.3305445984,243
2014-08-18,2957.761948207626,1459753.5685963908,243
2014-08-19,2933.0251520017628,1456820.543444389,243
2014-08-20,2908.5935008614324,1453911.9499435276,243
2014-08-21,2884.661508620251,1451027.2884349073,243
2014-08-22,2860.9613167496864,1448166.3271181576,243
2014-08-23,2837.5046576389577,1445328.8224605187,243
2014-08-24,2814.5566532809753,1442514.2658072377,243
2014-08-25,2791.97689940664,1439722.288907831,243
2014-08-26,2769.679817760829,1436952.6090900702,243
2014-08-27,2747.6195479021408,1434204.989542168,243
2014-08-28,2725.8710449757054,1431479.1184971924,243
2014-08-29,2704.3669735738076,1428774.7515236186,243
2014-08-30,2683.056245563552,1426091.695278055,243
2014-08-31,2661.9401131083723,1423429.7551649467,243
2014-09-01,2641.0195651473477,1420788.7355997993,243
2014-09-02,2620.3288334819954,1418168.4067663173,243
2014-09-03,2599.852801255882,1415568.5539650614,243
2014-09-04,2579.568103105761,1412988.9858619557,243
2014-09-05,2559.5894954884425,1410429.3963664672,243
2014-09-06,2539.9030207651667,1407889.493345702,243
2014-09-07,2520.45224974351,1405369.0410959586,243
2014-09-08,2501.282733515138,1402867.7583624434,243
2014-09-09,2482.3392416303977,1400385.419120813,243
2014-09-10,2463.5698220527265,1397921.8492987603,243
2014-09-11,2444.9958066763356,1395476.853492084,243
2014-09-12,2426.81972076511,1393050.0337713188,243
2014-09-13,2408.9682722822763,1390641.0654990366,243
2014-09-14,2391.3423415250145,1388249.7231575116,243
2014-09-15,2373.9374409629963,1385875.7857165486,243
2014-09-16,2356.7522077914327,1383519.0335087571,243
2014-09-17,2339.817854556255,1381179.2156542009,243
2014-09-18,2323.014086711686,1378856.2015674892,243
2014-09-19,2306.3656926420517,1376549.8358748471,243
2014-09-20,2289.876427154988,1374259.9594476921,243
2014-09-21,2273.5470035783947,1371986.4124441138,243
2014-09-22,2257.527918525506,1369728.8845255882,243
2014-09-23,2241.874038311187,1367487.010487277,243
2014-09-24,2226.6503217988648,1365260.3601654782,243
2014-09-25,2211.5536101749167,1363048.8065553033,243
2014-09-26,2196.5897106018383,1360852.2168447014,243
2014-09-27,2181.8077073420864,1358670.4091373594,243
2014-09-28,2167.1693424799014,1356503.2397948795,243
2014-09-29,2152.630346083315,1354350.6094487961,243
2014-09-30,2138.28862582054,1352212.3208229756,243
2014-10-01,2124.1084829843603,1350088.2123399912,243
2014-10-02,2110.033145896625,1347978.1791940946,243
2014-10-03,2096.0641701743007,1345882.1150239203,243
2014-10-04,2082.202658605762,1343799.9123653146,243
2014-10-05,2068.4493407169357,1341731.4630245976,243
2014-10-06,2054.8006055350415,1339676.6624190626,243
2014-10-07,2041.3187464852817,1337635.3436725773,243
2014-10-08,2027.9670007524546,1335607.3766718248,243
2014-10-09,2014.7505366194528,1333592.6261352054,243
2014-10-10,2001.6554388429504,1331590.9706963624,243
2014-10-11,1988.6650424757972,1329602.3056538866,243
2014-10-12,1975.8610870039556,1327626.4445668827,243
2014-10-13,1963.268674774561,1325663.1758921081,243
2014-10-14,1950.9530176096596,1323712.2228744985,243
2014-10-15,1938.809907230083,1321773.4129672684,243
2014-10-16,1926.7773453036789,1319846.6356219647,243
2014-10-17,1914.9277618161868,1317931.7078601485,243
2014-10-18,1903.192426841706,1316028.5154333068,243
2014-10-19,1891.516688435804,1314136.998744871,243
2014-10-20,1880.0693806759082,1312256.929364195,243
2014-10-21,1868.8192634079605,1310388.1101007871,243
2014-10-22,1857.6384569841903,1308530.471643803,243
2014-10-23,1846.6108962066937,1306683.8607475962,243
2014-10-24,1835.867737325374,1304847.9930102709,243
2014-10-25,1825.3399227850605,1303022.6530874858,243
2014-10-26,1814.9287844996434,1301207.7243029862,243
2014-10-27,1804.5838299102616,1299403.140473076,243
2014-10-28,1794.3000831259415,1297608.84038995,243
2014-10-29,1784.0807405423839,1295824.7596494076,243
2014-10-30,1773.9262002878822,1294050.8334491197,243
2014-10-31,1763.8366855215281,1292286.9967635982,243
2014-11-01,1753.8220180030912,1290533.174745595,243
2014-11-02,1744.0914493585005,1288789.0832962366,243
2014-11-03,1734.6077907532454,1287054.4755054833,243
2014-11-04,1725.1769587961026,1285329.2985466872,243
2014-11-05,1715.854697329225,1283613.443849358,243
2014-11-06,1706.6165467954706,1281906.8273025625,243
2014-11-07,1697.4309503536206,1280209.396352209,243
2014-11-08,1688.3083818654995,1278521.0879703434,243
2014-11-09,1679.2297366748098,1276841.8582336686,243
2014-11-10,1670.2031298631337,1275171.6551038055,243
2014-11-11,1661.2295629582368,1273510.4255408472,243
2014-11-12,1652.309744423721,1271858.1157964235,243
2014-11-13,1643.473109359853,1270214.6426870637,243
2014-11-14,1634.7669231877662,1268579.875763876,243
2014-11-15,1626.1632425098214,1266953.712521366,243
2014-11-16,1617.781104246853,1265335.9314171192,243
2014-11-17,1609.5508641451597,1263726.380552974,243
2014-11-18,1601.3618933761027,1262125.018659598,243
2014-11-19,1593.2165366406552,1260531.8021229573,243
2014-11-20,1585.133256923873,1258946.6688660334,243
2014-11-21,1577.1681415052153,1257369.5007245282,243
2014-11-22,1569.250137105817,1255800.2505874224,243
2014-11-23,1561.3710741717368,1254238.8795132507,243
2014-11-24,1553.5323670096695,1252685.347146241,243
2014-11-25,1545.7937602424063,1251139.5533859986,243
2014-11-26,1538.145719528431,1249601.4076664702,243
2014-11-27,1530.5643167474773,1248070.8433497227,243
2014-11-28,1523.0787996617146,1246547.764550061,243
2014-11-29,1515.6525303199887,1245032.112019741,243
2014-11-30,1508.2699351210613,1243523.84208462,243
2014-12-01,1500.9285844571423,1242022.9135001628,243
2014-12-02,1493.6444639351685,1240529.2690362276,243
2014-12-03,1486.5262153346557,1239042.742820893,243
2014-12-04,1479.4787341842894,1237563.2640867087,243
2014-12-05,1472.474695496494,1236090.7893912122,243
2014-12-06,1465.5140719786286,1234625.2753192335,243
2014-12-07,1458.6314651595894,1233166.643854074,243
2014-12-08,1451.837343605468,1231714.8065104685,243
2014-12-09,1445.0807136781514,1230269.7257967903,243
2014-12-10,16776.194655069703,1472375.119088204,234
2014-12-11,147145.21073660266,2299528.9349576347,234
2014-12-12,44430.69436408834,2356167.1844865032,237
2014-12-13,27191.359271886293,2328975.825214617,241
2014-12-14,63348.632522273896,2489360.6426844615,234
2014-12-15,144822.51508707873,2842326.1876354218,229
2014-12-16,165436.54144113633,3127032.499443004,230
2014-12-17,122624.55108335617,3230449.079725109,234
2014-12-18,229259.51720276847,3512323.4140838524,229
2014-12-19,99696.79064799903,3469498.1674144426,238
2014-12-20,129505.59685947315,3511225.0765382377,235
2014-12-21,79901.48589360807,3431323.5906446297,241
2014-12-22,72237.91494138166,3359085.675703248,242
2014-12-23,66382.64764254028,3292703.0280607077,242
2014-12-24,61490.873524114955,3231212.154536593,243
2014-12-25,57277.932895312086,3173934.2216412807,243
2014-12-26,53608.599664416164,3120325.6219768645,243
2014-12-27,50334.504377092235,3069991.1175997723,243
2014-12-28,47409.995306510944,3022581.1222932613,243
2014-12-29,44751.183284762315,2977829.939008499,243
2014-12-30,42324.881477591116,2935505.057530908,243
2014-12-31,40137.53706896771,2895367.52046194,243
2015-01-01,38150.55048811808,2857216.969973822,243
2015-01-02,36314.627188878134,2820902.342784944,243
2015-01-03,34622.27563066175,2786280.0671542822,243
2015-01-04,33073.03875477752,2753207.0283995047,243
2015-01-05,31640.196574165486,2721566.8318253392,243
2015-01-06,30310.36681913864,2691256.4650062006,243
2015-01-07,29072.445881830063,2662184.0191243705,243
2015-01-08,27910.673736337107,2634273.3453880334,243
2015-01-09,26826.94099470321,2607446.40439333,243
2015-01-10,25810.019355949014,2581636.385037381,243
2015-01-11,24850.732042836025,2556785.652994545,243
2015-01-12,23947.466444685124,2532838.18654986,243
2015-01-13,23102.488396079745,2509735.6981537803,243
2015-01-14,22315.374956819694,2487420.3231969606,243
2015-01-15,21571.16696122801,2465849.1562357326,243
2015-01-16,20866.32216286054,2444982.834072872,243
2015-01-17,20198.670363373123,2424784.163709499,243
2015-01-18,19560.83767654933,2405223.3260329496,243
2015-01-19,18953.114075915888,2386270.2119570337,243
2015-01-20,18381.329168146476,2367888.8827888872,243
2015-01-21,17840.223419955466,2350048.659368932,243
2015-01-22,17325.398350053,2332723.261018879,243
2015-01-23,16836.611052002758,2315886.649966876,243
2015-01-24,16373.963045724668,2299512.6869211514,243
2015-01-25,15934.026602048893,2283578.6603191025,243
2015-01-26,15514.966965144966,2268063.6933539575,243
2015-01-27,15116.02967641456,2252947.663677543,243
2015-01-28,14734.003665399272,2238213.6600121437,243
2015-01-29,14369.090502445586,2223844.569509698,243
2015-01-30,14020.980520962738,2209823.5889887353,243
2015-01-31,13687.94813048467,2196135.6408582507,243
2015-02-01,13367.182838874869,2182768.458019376,243
2015-02-02,13059.151281164959,2169709.306738211,243
2015-02-03,12762.803378239274,2156946.5033599716,243
2015-02-04,12475.441101165954,2144471.0622588056,243
2015-02-05,12198.242451014463,2132272.819807791,243
2015-02-06,221509.92276806873,2973278.312429854,235
2015-02-07,94155.74588212057,3067795.0053160163,235
2015-02-08,265554.3808744304,3487891.883910018,231
2015-02-09,71092.37129475968,3416799.5126152583,240
2015-02-10,63917.561337524094,3352881.9512777342,241
2015-02-11,59129.579098418355,3293752.372179316,242
2015-02-12,55200.69551067054,3238551.6766686453,242
2015-02-13,51815.97018136969,3186735.7064872757,243
2015-02-14,48831.482404393144,3137904.2240828825,243
2015-02-15,46145.82748501189,3091758.3965978706,243
2015-02-16,43727.0216189092,3048031.3749789614,243
2015-02-17,41518.145537091885,3006513.2294418695,243
2015-02-18,39477.57370570535,2967035.655736164,243
2015-02-19,37580.02902635606,2929455.626709808,243
2015-02-20,35813.42657667864,2893642.2001331295,243
2015-02-21,34194.285846601706,2859447.914286528,243
2015-02-22,32704.03008195944,2826743.8842045683,243
2015-02-23,31321.920381466858,2795421.9638231015,243
2015-02-24,30037.85333569348,2765384.110487408,243
2015-02-25,28842.53480746178,2736541.575679946,243
2015-02-26,27726.302635658067,2708815.273044288,243
2015-02-27,26680.15253119776,2682135.1205130904,243
2015-02-28,25703.36048897216,2656431.7600241182,243
2015-03-01,24786.958022862673,2631644.8020012556,243
2015-03-02,23924.250793240964,2607720.5512080146,243
2015-03-03,23111.548838754185,2584609.0023692604,243
2015-03-04,22344.50646341499,2562264.4959058454,243
2015-03-05,21622.35647611972,2540642.1394297257,243
2015-03-06,20935.802944901865,2519706.336484824,243
2015-03-07,20287.239853672683,2499419.096631151,243
2015-03-08,19674.246018911712,2479744.8506122394,243
2015-03-09,19091.310228523333,2460653.540383716,243
2015-03-10,18535.975377625786,2442117.5650060903,243
2015-03-11,18011.633383828215,2424105.931622262,243
2015-03-12,17517.59964284487,2406588.3319794172,243
2015-03-13,17046.4471661821,2389541.884813235,243
2015-03-14,16593.420346950646,2372948.4644662845,243
2015-03-15,16162.034820447676,2356786.429645837,243
2015-03-16,15754.784273492638,2341031.645372344,243
2015-03-17,15365.318623553962,2325666.32674879,243
2015-03-18,14991.417211454362,2310674.909537336,243
2015-03-19,14634.504139821976,2296040.405397514,243
2015-03-20,14294.612617969979,2281745.792779544,243
2015-03-21,13967.012644550297,2267778.7801349936,243
2015-03-22,13651.548848344013,2254127.2312866496,243
2015-03-23,13345.759893394541,2240781.471393255,243
2015-03-24,13051.010291607585,2227730.4611016475,243
2015-03-25,12768.287936146371,2214962.173165501,243
2015-03-26,12498.013918768149,2202464.159246733,243
2015-03-27,12237.321030203719,2190226.838216529,243
2015-03-28,11984.608423983678,2178242.2297925455,243
2015-03-29,11740.112194426358,2166502.117598119,243
2015-03-30,11504.867113225162,2154997.250484894,243
2015-03-31,11277.768443876412,2143719.4820410176,243
2015-04-01,11056.945508156903,2132662.5365328607,243
2015-04-02,10842.429733198602,2121820.106799662,243
2015-04-03,10634.270828468725,2111185.8359711934,243
2015-04-04,10432.57547604153,2100753.260495152,243
2015-04-05,10237.375271029305,2090515.8852241226,243
2015-04-06,10049.317376994062,2080466.5678471285,243
2015-04-07,9867.932580990484,2070598.635266138,243
2015-04-08,9692.513482233975,2060906.121783904,243
2015-04-09,9523.96750066639,2051382.1542832376,243
2015-04-10,9360.689480501693,2042021.464802736,243
2015-04-11,9204.01440366474,2032817.4503990712,243
2015-04-12,9052.07551643555,2023765.3748826357,243
2015-04-13,8904.24886511825,2014861.1260175174,243
2015-04-14,8760.546850182582,2006100.5791673348,243
2015-04-15,8620.622831523418,1997479.9563358114,243
2015-04-16,8484.986722677946,1988994.9696131335,243
2015-04-17,8355.349888978992,1980639.6197241545,243
2015-04-18,8229.665603359696,1972409.9541207948,243
2015-04-19,8107.297897182871,1964302.656223612,243
2015-04-20,7988.067049287492,1956314.5891743244,243
2015-04-21,7871.611799066188,1948442.9773752582,243
2015-04-22,7758.574165269034,1940684.4032099892,243
2015-04-23,7648.04788773763,1933036.3553222516,243
2015-04-24,7540.170117666479,1925496.185204585,243
2015-04-25,7435.10473970091,1918061.0804648842,243
2015-04-26,7332.579169621225,1910728.501295263,243
2015-04-27,7232.573127051815,1903495.9281682111,243
2015-04-28,7135.180526981596,1896360.7476412295,243
2015-04-29,7039.88528089365,1889320.862360336,243
2015-04-30,6946.34892755677,1882374.5134327791,243
2015-05-01,6854.741488419939,1875519.7719443592,243
2015-05-02,6764.867069202941,1868754.9048751562,243
2015-05-03,6676.928772752872,1862077.9761024034,243
2015-05-04,6590.847376823891,1855487.1287255795,243
2015-05-05,6506.454845570726,1848980.6738800087,243
2015-05-06,6423.610797510715,1842557.063082498,243
2015-05-07,6342.7386830118485,1836214.3243994862,243
2015-05-08,6263.505469686119,1829950.8189298,243
2015-05-09,6185.724939065287,1823765.0939907348,243
2015-05-10,6109.706123361364,1817655.3878673734,243
2015-05-11,6035.976731631905,1811619.4111357415,243
2015-05-12,5963.959404925583,1805655.451730816,243
2015-05-13,5893.202790689422,1799762.2489401265,243
2015-05-14,5823.770444578957,1793938.4784955475,243
2015-05-15,5756.34735848452,1788182.131137063,243
2015-05-16,5690.6366608056705,1782491.4944762574,243
2015-05-17,5626.190927253105,1776865.3035490043,243
2015-05-18,5563.258479154436,1771302.0450698498,243
2015-05-19,5501.818585458677,1765800.2264843911,243
2015-05-20,5441.400128092617,1760358.8263562985,243
2015-05-21,5381.98449119064,1754976.8418651079,243
2015-05-22,5323.475824725814,1749653.366040382,243
2015-05-23,5265.957636132836,1744387.4084042492,243
2015-05-24,5209.798232257366,1739177.6101719919,243
2015-05-25,5154.673472961411,1734022.9366990305,243
2015-05-26,5100.633594160201,1728922.3031048703,243
2015-05-27,5047.830566029297,1723874.472538841,243
2015-05-28,4995.825054185931,1718878.647484655,243
2015-05-29,4944.513760969974,1713934.133723685,243
2015-05-30,4893.897021419369,1709040.2367022657,243
2015-05-31,4844.347432257142,1704195.8892700085,243
2015-06-01,4795.619380816817,1699400.2698891917,243
2015-06-02,4747.66126478021,1694652.6086244115,243
2015-06-03,4700.643360581249,1689951.9652638303,243
2015-06-04,4654.22990498296,1685297.7353588473,243
2015-06-05,4608.605368680088,1680689.1299901672,243
2015-06-06,4563.958719186019,1676125.1712709812,243
2015-06-07,4520.159633685136,1671605.011637296,243
2015-06-08,4476.929500884842,1667128.0821364112,243
