date,ET,P,Deficit,Recharge
2000-06-13,2.922913717886573,0.0,76.61127288286504,0.0
2000-06-14,2.922913717886573,0.0,79.53418660075161,0.0
2000-06-15,2.922913717886573,0.0,82.45710031863818,0.0
2000-06-16,2.922913717886573,0.0,85.38001403652476,0.0
2000-06-17,2.43100339311682,0.29749845846119294,87.51351897118039,0.0
2000-06-18,2.43100339311682,0.0,89.94452236429721,0.0
2000-06-19,2.43100339311682,0.0,92.37552575741404,0.0
2000-06-20,2.43100339311682,0.0,94.80652915053086,0.0
2000-06-21,2.43100339311682,0.0,97.23753254364769,0.0
2000-06-22,2.43100339311682,0.0,99.66853593676451,0.0
2000-06-23,2.43100339311682,0.0,102.09953932988134,0.0
2000-06-24,2.43100339311682,0.0,104.53054272299816,0.0
2000-06-25,2.281155113911779,0.0,106.81169783690994,0.0
2000-06-26,2.281155113911779,0.0,109.09285295082172,0.0
2000-06-27,2.281155113911779,0.0,111.3740080647335,0.0
2000-06-28,2.281155113911779,0.0,113.65516317864528,0.0
2000-06-29,2.281155113911779,0.0,115.93631829255706,0.0
2000-06-30,2.281155113911779,0.0,118.21747340646884,0.0
2000-07-01,2.281155113911779,0.0,120.49862852038062,0.0
2000-07-02,2.281155113911779,0.0,122.7797836342924,0.0
2000-07-03,1.7481192438196802,0.0,124.52790287811209,0.0
2000-07-04,1.7481192438196802,0.0,126.27602212193177,0.0
2000-07-05,1.7481192438196802,0.0,128.02414136575146,0.0
2000-07-06,1.7481192438196802,0.0,129.77226060957113,0.0
2000-07-07,1.7481192438196802,0.0,131.5203798533908,0.0
2000-07-08,1.7481192438196802,0.0,133.26849909721048,0.0
2000-07-09,1.7481192438196802,0.0,135.01661834103015,0.0
2000-07-10,1.7481192438196802,0.0,136.76473758484983,0.0
2000-07-11,1.8600712554532233,0.0,138.62480884030305,0.0
2000-07-12,1.8600712554532233,0.0,140.48488009575627,0.0
2000-07-13,1.8600712554532233,0.0,142.3449513512095,0.0
2000-07-14,1.8600712554532233,0.0,144.2050226066627,0.0
2000-07-15,1.8600712554532233,0.0,146.06509386211593,0.0
2000-07-16,1.8600712554532233,0.0,147.92516511756915,0.0
2000-07-17,1.8600712554532233,0.0,149.78523637302237,0.0
2000-07-18,1.8600712554532233,0.0,151.6453076284756,0.0
2000-07-19,2.3511226369364993,0.0,153.9964302654121,0.0
2000-07-20,2.3511226369364993,0.0,156.3475529023486,0.0
2000-07-21,2.3511226369364993,0.0,158.69867553928512,0.0
2000-07-22,2.3511226369364993,0.0,161.04979817622163,0.0
2000-07-23,2.3511226369364993,0.0,163.40092081315814,0.0
2000-07-24,2.3511226369364993,0.0,165.75204345009465,0.0
2000-07-25,2.3511226369364993,0.0,168.10316608703116,0.0
2000-07-26,2.3511226369364993,0.0,170.45428872396766,0.0
2000-07-27,2.329556471158507,0.0,172.78384519512616,0.0
2000-07-28,2.329556471158507,0.0,175.11340166628466,0.0
2000-07-29,2.329556471158507,0.0,177.44295813744316,0.0
2000-07-30,2.329556471158507,0.0,179.77251460860165,0.0
2000-07-31,2.329556471158507,0.0,182.10207107976015,0.0
2000-08-01,2.329556471158507,0.0,184.43162755091865,0.0
2000-08-02,2.329556471158507,0.0,186.76118402207715,0.0
2000-08-03,2.329556471158507,0.0014551083093088106,189.08928538492634,0.0
2000-08-04,1.9069452253999037,0.0,190.99623061032625,0.0
2000-08-05,1.9069452253999037,0.0,192.90317583572616,0.0
2000-08-06,1.9069452253999037,0.0,194.81012106112607,0.0
2000-08-07,1.9069452253999037,0.0,196.71706628652598,0.0
2000-08-08,1.9069452253999037,0.0,198.6240115119259,0.0
2000-08-09,1.9069452253999037,0.0,200.5309567373258,0.0
2000-08-10,1.9069452253999037,0.0,202.4379019627257,0.0
2000-08-11,1.9069452253999037,0.0,204.3448471881256,0.0
2000-08-12,2.3288453708191943,0.0,206.6736925589448,0.0
2000-08-13,2.3288453708191943,0.0,209.00253792976397,0.0
2000-08-14,2.3288453708191943,0.0,211.33138330058316,0.0
2000-08-15,2.3288453708191943,0.0,213.66022867140234,0.0
2000-08-16,2.3288453708191943,0.0,215.98907404222152,0.0
2000-08-17,2.3288453708191943,0.0,218.3179194130407,0.0
2000-08-18,2.3288453708191943,0.0,220.64676478385988,0.0
2000-08-19,2.3288453708191943,0.0,222.97561015467906,0.0
2000-08-20,1.9204978187106154,0.0,224.8961079733897,0.0
2000-08-21,1.9204978187106154,0.0,226.81660579210032,0.0
2000-08-22,1.9204978187106154,0.0,228.73710361081095,0.0
2000-08-23,1.9204978187106154,0.0,230.65760142952158,0.0
2000-08-24,1.9204978187106154,0.0,232.5780992482322,0.0
2000-08-25,1.9204978187106154,0.0,234.49859706694284,0.0
2000-08-26,1.9204978187106154,0.0,236.41909488565346,0.0
2000-08-27,1.9204978187106154,0.0,238.3395927043641,0.0
2000-08-28,1.3983305865244773,0.0,239.73792329088857,0.0
2000-08-29,1.3983305865244773,0.15839938132017387,240.97785449609287,0.0
2000-08-30,1.3983305865244773,0.0,242.37618508261735,0.0
2000-08-31,1.3983305865244773,0.0,243.77451566914183,0.0
2000-09-01,1.3983305865244773,7.9577524019837735,237.21509385368253,0.0
2000-09-02,1.3983305865244773,0.0,238.613424440207,0.0
2000-09-03,1.3983305865244773,0.0,240.0117550267315,0.0
2000-09-04,1.3983305865244773,0.0,241.41008561325597,0.0
2000-09-05,2.1657406689287444,0.0,243.57582628218472,0.0
2000-09-06,2.1657406689287444,0.0,245.74156695111347,0.0
2000-09-07,2.1657406689287444,0.0,247.90730762004222,0.0
2000-09-08,2.1657406689287444,0.0,250.07304828897097,0.0
2000-09-09,2.1657406689287444,0.0,252.23878895789971,0.0
2000-09-10,2.1657406689287444,0.0,254.40452962682846,0.0
2000-09-11,2.1657406689287444,0.0,256.5702702957572,0.0
2000-09-12,2.1657406689287444,0.0,258.73601096468593,0.0
2000-09-13,2.26365584100824,0.0,260.9996668056942,0.0
2000-09-14,2.26365584100824,0.0,263.2633226467024,0.0
2000-09-15,2.26365584100824,0.0,265.52697848771066,0.0
2000-09-16,2.26365584100824,0.0,267.7906343287189,0.0
2000-09-17,2.26365584100824,0.0,270.05429016972715,0.0
2000-09-18,2.26365584100824,0.0,272.3179460107354,0.0
2000-09-19,2.26365584100824,0.0,274.58160185174364,0.0
2000-09-20,2.26365584100824,0.9799535545771335,275.86530413817474,0.0
2000-09-21,1.6620213281628682,2.393848340946823,275.1334771253908,0.0
2000-09-22,1.6620213281628682,0.0,276.7954984535537,0.0
2000-09-23,1.6620213281628682,0.0,278.4575197817166,0.0
2000-09-24,1.6620213281628682,0.0,280.1195411098795,0.0
2000-09-25,1.6620213281628682,0.0,281.7815624380424,0.0
2000-09-26,1.6620213281628682,0.0,283.4435837662053,0.0
2000-09-27,1.6620213281628682,0.0,285.1056050943682,0.0
2000-09-28,1.6620213281628682,0.0,286.76762642253107,0.0
2000-09-29,1.6205651963160441,0.0,288.3881916188471,0.0
2000-09-30,1.6205651963160441,0.0,290.0087568151631,0.0
2000-10-01,1.6205651963160441,0.0,291.62932201147913,0.0
2000-10-02,1.6205651963160441,0.0,293.24988720779515,0.0
2000-10-03,1.6205651963160441,0.0,294.8704524041112,0.0
2000-10-04,1.6205651963160441,0.0,296.4910176004272,0.0
2000-10-05,1.6205651963160441,0.0,298.1115827967432,0.0
2000-10-06,1.6205651963160441,0.0,299.73214799305924,0.0
2000-10-07,1.1123989335918563,0.0,300.8445469266511,0.0
2000-10-08,1.1123989335918563,0.6048823460336809,301.3520635142093,0.0
2000-10-09,1.1123989335918563,5.135591159295002,297.32887128850615,0.0
2000-10-10,1.1123989335918563,1.9040928953572323,296.5371773267408,0.0
2000-10-11,1.1123989335918563,0.0,297.64957626033265,0.0
2000-10-12,1.1123989335918563,0.0,298.7619751939245,0.0
2000-10-13,1.1123989335918563,0.0,299.8743741275164,0.0
2000-10-14,1.1123989335918563,0.0,300.98677306110824,0.0
2000-10-15,1.3473601551139118,0.0,302.33413321622214,0.0
2000-10-16,1.3473601551139118,0.0,303.68149337133605,0.0
2000-10-17,1.3473601551139118,0.0,305.02885352644995,0.0
2000-10-18,1.3473601551139118,0.0,306.37621368156385,0.0
2000-10-19,1.3473601551139118,0.0,307.72357383667776,0.0
2000-10-20,1.3473601551139118,0.0,309.07093399179166,0.0
2000-10-21,1.3473601551139118,0.0,310.41829414690557,0.0
2000-10-22,1.3473601551139118,0.0,311.76565430201947,0.0
2000-10-23,1.3807450315075132,0.0,313.146399333527,0.0
2000-10-24,1.3807450315075132,8.54038999102802,305.98675437400647,0.0
2000-10-25,1.3807450315075132,17.603374800076796,289.7641246054372,0.0
2000-10-26,1.3807450315075132,6.987807973619584,284.1570616633251,0.0
2000-10-27,1.3807450315075132,8.553247674699906,276.98455902013274,0.0
2000-10-28,1.3807450315075132,34.09239115877416,244.2729128928661,0.0
2000-10-29,1.3807450315075132,10.096526069168704,235.5571318552049,0.0
2000-10-30,1.3807450315075132,3.0847956285388105,233.85308125817357,0.0
2000-10-31,1.163857489093553,0.0,235.01693874726712,0.0
2000-11-01,1.163857489093553,0.0,236.18079623636066,0.0
2000-11-02,1.163857489093553,0.0,237.3446537254542,0.0
2000-11-03,1.163857489093553,0.0,238.50851121454775,0.0
2000-11-04,1.163857489093553,0.0,239.6723687036413,0.0
2000-11-05,1.163857489093553,0.0,240.83622619273484,0.0
2000-11-06,1.163857489093553,0.0,242.0000836818284,0.0
2000-11-07,1.163857489093553,0.0,243.16394117092193,0.0
2000-11-08,0.7453785748909352,0.0,243.90931974581287,0.0
2000-11-09,0.7453785748909352,0.0,244.6546983207038,0.0
2000-11-10,0.7453785748909352,0.0,245.40007689559474,0.0
2000-11-11,0.7453785748909352,0.0,246.14545547048567,0.0
2000-11-12,0.7453785748909352,0.0,246.8908340453766,0.0
2000-11-13,0.7453785748909352,9.751024485372538,237.885188134895,0.0
2000-11-14,0.7453785748909352,0.0,238.63056670978594,0.0
2000-11-15,0.7453785748909352,3.1983714576107056,236.17757382706617,0.0
2000-11-16,0.7725288414929714,0.0,236.95010266855914,0.0
2000-11-17,0.7725288414929714,0.0,237.7226315100521,0.0
2000-11-18,0.7725288414929714,0.0,238.49516035154508,0.0
2000-11-19,0.7725288414929714,0.0,239.26768919303805,0.0
2000-11-20,0.7725288414929714,0.0,240.04021803453102,0.0
2000-11-21,0.7725288414929714,9.189609778554814,231.62313709746917,0.0
2000-11-22,0.7725288414929714,0.0,232.39566593896214,0.0
2000-11-23,0.7725288414929714,1.2227368670351362,231.94545791341997,0.0
2000-11-24,0.7629903053805139,0.0,232.7084482188005,0.0
2000-11-25,0.7629903053805139,0.0,233.47143852418102,0.0
2000-11-26,0.7629903053805139,0.0,234.23442882956155,0.0
2000-11-27,0.7629903053805139,0.0,234.99741913494208,0.0
2000-11-28,0.7629903053805139,16.776847922026924,218.9835615182957,0.0
2000-11-29,0.7629903053805139,2.1345170115815595,217.61203481209466,0.0
2000-11-30,0.7629903053805139,0.0,218.3750251174752,0.0
2000-12-01,0.7629903053805139,0.0,219.13801542285572,0.0
2000-12-02,0.5809190499272899,0.0,219.71893447278302,0.0
2000-12-03,0.5809190499272899,0.0,220.29985352271032,0.0
2000-12-04,0.5809190499272899,0.0,220.88077257263762,0.0
2000-12-05,0.5809190499272899,0.0,221.46169162256493,0.0
2000-12-06,0.5809190499272899,0.0,222.04261067249223,0.0
2000-12-07,0.5809190499272899,0.44167493485006565,222.18185478756948,0.0
2000-12-08,0.5809190499272899,0.0,222.76277383749678,0.0
2000-12-09,0.5809190499272899,0.8324303385273959,222.5112625488967,0.0
2000-12-10,0.6147062530295684,0.0,223.12596880192626,0.0
2000-12-11,0.6147062530295684,12.410173241937123,211.3305018130187,0.0
2000-12-12,0.6147062530295684,2.9271176348529733,209.0180904311953,0.0
2000-12-13,0.6147062530295684,12.14205588644872,197.49074079777614,0.0
2000-12-14,0.6147062530295684,6.6852507089313695,191.42019634187434,0.0
2000-12-15,0.6147062530295684,0.0,192.0349025949039,0.0
2000-12-16,0.6147062530295684,0.0,192.64960884793348,0.0
2000-12-17,0.6147062530295684,0.0,193.26431510096305,0.0
2000-12-18,0.5678691226369362,0.0,193.8321842236,0.0
2000-12-19,0.5678691226369362,0.0,194.40005334623694,0.0
2000-12-20,0.5678691226369362,0.0,194.9679224688739,0.0
2000-12-21,0.5678691226369362,3.8840557030479967,191.65173588846284,0.0
2000-12-22,0.5678691226369362,0.0,192.2196050110998,0.0
2000-12-23,0.5678691226369362,0.04176780074004418,192.7457063329967,0.0
2000-12-24,0.5678691226369362,0.0,193.31357545563364,0.0
2000-12-25,0.5678691226369362,0.0,193.8814445782706,0.0
2000-12-26,0.5829447406689288,0.0,194.4643893189395,0.0
2000-12-27,0.5829447406689288,0.0,195.04733405960843,0.0
2000-12-28,0.5829447406689288,0.0,195.63027880027735,0.0
2000-12-29,0.5829447406689288,0.0,196.21322354094627,0.0
2000-12-30,0.5829447406689288,0.0,196.7961682816152,0.0
2000-12-31,0.5829447406689288,0.0,197.37911302228412,0.0
2001-01-01,0.8779457101308766,0.0,198.257058732415,0.0
2001-01-02,0.8779457101308766,0.0,199.1350044425459,0.0
2001-01-03,0.8779457101308766,0.0,200.01295015267678,0.0
2001-01-04,0.8779457101308766,0.0,200.89089586280767,0.0
2001-01-05,0.8779457101308766,0.0,201.76884157293856,0.0
2001-01-06,0.8779457101308766,0.0,202.64678728306944,0.0
2001-01-07,0.8779457101308766,21.20260062084847,182.32213237235186,0.0
2001-01-08,0.8779457101308766,1.2829504447524946,181.91712763773026,0.0
2001-01-09,0.7251837130392632,15.662018557451086,166.98029279331843,0.0
2001-01-10,0.7251837130392632,32.59492601329696,135.1105504930607,0.0
2001-01-11,0.7251837130392632,17.09407739373552,118.74165681236445,0.0
2001-01-12,0.7251837130392632,0.0,119.46684052540371,0.0
2001-01-13,0.7251837130392632,1.0954922720005638,119.0965319664424,0.0
2001-01-14,0.7251837130392632,0.0,119.82171567948166,0.0
2001-01-15,0.7251837130392632,0.0,120.54689939252091,0.0
2001-01-16,0.7251837130392632,0.0,121.27208310556017,0.0
2001-01-17,0.8071017935046049,0.0,122.07918489906477,0.0
2001-01-18,0.8071017935046049,0.0,122.88628669256937,0.0
2001-01-19,0.8071017935046049,0.0,123.69338848607397,0.0
2001-01-20,0.8071017935046049,0.0,124.50049027957857,0.0
2001-01-21,0.8071017935046049,0.0,125.30759207308317,0.0
2001-01-22,0.8071017935046049,2.018879212462127,124.09581465412565,0.0
2001-01-23,0.8071017935046049,31.608188652770803,93.29472779485944,0.0
2001-01-24,0.8071017935046049,2.203306542092432,91.8985230462716,0.0
2001-01-25,0.918358700920989,41.55043660450277,51.266445142689825,0.0
2001-01-26,0.918358700920989,8.532077292724288,43.65272655088653,0.0
2001-01-27,0.918358700920989,0.0,44.57108525180752,0.0
2001-01-28,0.918358700920989,7.492455185751426,37.99698876697708,0.0
2001-01-29,0.918358700920989,0.0,38.91534746789807,0.0
2001-01-30,0.918358700920989,0.0,39.83370616881906,0.0
2001-01-31,0.918358700920989,0.0,40.75206486974005,0.0
2001-02-01,0.918358700920989,0.0,41.67042357066104,0.0
2001-02-02,1.15453320407174,0.0,42.82495677473278,0.0
2001-02-03,1.15453320407174,0.0,43.97948997880452,0.0
2001-02-04,1.15453320407174,0.0,45.13402318287626,0.0
2001-02-05,1.15453320407174,0.0,46.288556386948,0.0
2001-02-06,1.15453320407174,0.0,47.44308959101974,0.0
2001-02-07,1.15453320407174,0.0,48.59762279509148,0.0
2001-02-08,1.15453320407174,12.13010236722397,37.62205363193925,0.0
2001-02-09,1.15453320407174,21.824470484588904,16.952116351422088,0.0
2001-02-10,0.9424590402326705,16.24101246399776,1.6535629276569992,0.0
2001-02-11,0.9424590402326705,13.66203407606473,0.0,11.06601210817506
2001-02-12,0.9424590402326705,5.977937891756418,0.0,5.035478851523747
2001-02-13,0.9424590402326705,0.0,0.9424590402326705,0.0
2001-02-14,0.9424590402326705,0.0,1.884918080465341,0.0
2001-02-15,0.9424590402326705,0.0,2.8273771206980114,0.0
2001-02-16,0.9424590402326705,4.6630186015976465,0.0,0.8931824406669646
2001-02-17,0.9424590402326705,27.689736829822646,0.0,26.747277789589976
2001-02-18,1.241863790596219,12.833542056127968,0.0,11.591678265531748
2001-02-19,1.241863790596219,22.420418122235464,0.0,21.178554331639244
2001-02-20,1.241863790596219,28.33269605843275,0.0,27.09083226783653
2001-02-21,1.241863790596219,20.93332216835612,0.0,19.6914583777599
2001-02-22,1.241863790596219,30.61494706806383,0.0,29.37308327746761
2001-02-23,1.241863790596219,14.235216660396231,0.0,12.993352869800013
2001-02-24,1.241863790596219,22.738627974093884,0.0,21.496764183497664
2001-02-25,1.241863790596219,2.9534210136431285,0.0,1.7115572230469094
2001-02-26,1.3494464372273385,0.0,1.3494464372273385,0.0
2001-02-27,1.3494464372273385,0.0,2.698892874454677,0.0
2001-02-28,1.3494464372273385,0.0,4.048339311682016,0.0
2001-03-01,1.3494464372273385,4.932619183425194,0.4651665654841599,0.0
2001-03-02,1.3494464372273385,1.4914953494588654,0.323117653252633,0.0
2001-03-03,1.3494464372273385,20.33826890597033,0.0,18.665704815490358
2001-03-04,1.3494464372273385,33.62648776736421,0.0,32.277041330136875
2001-03-05,1.3494464372273385,0.7236192021576611,0.6258272350696774,0.0
2001-03-06,1.5294735821618999,0.0,2.155300817231577,0.0
2001-03-07,1.5294735821618999,0.0,3.684774399393477,0.0
2001-03-08,1.5294735821618999,0.0,5.214247981555377,0.0
2001-03-09,1.5294735821618999,0.0,6.743721563717276,0.0
2001-03-10,1.5294735821618999,0.0,8.273195145879177,0.0
2001-03-11,1.5294735821618999,0.0,9.802668728041077,0.0
2001-03-12,1.5294735821618999,0.0,11.332142310202977,0.0
2001-03-13,1.5294735821618999,0.0,12.861615892364878,0.0
2001-03-14,1.7521236063984487,0.0,14.613739498763326,0.0
2001-03-15,1.7521236063984487,0.0,16.365863105161775,0.0
2001-03-16,1.7521236063984487,0.0,18.117986711560224,0.0
2001-03-17,1.7521236063984487,0.0,19.870110317958673,0.0
2001-03-18,1.7521236063984487,0.0,21.622233924357122,0.0
2001-03-19,1.7521236063984487,0.0,23.37435753075557,0.0
2001-03-20,1.7521236063984487,0.0,25.12648113715402,0.0
2001-03-21,1.7521236063984487,0.0,26.87860474355247,0.0
2001-03-22,1.8520159961221518,0.0,28.73062073967462,0.0
2001-03-23,1.8520159961221518,0.0,30.582636735796772,0.0
2001-03-24,1.8520159961221518,9.151928762902415,23.28272396901651,0.0
2001-03-25,1.8520159961221518,0.0,25.13473996513866,0.0
2001-03-26,1.8520159961221518,0.0,26.986755961260812,0.0
2001-03-27,1.8520159961221518,0.0,28.838771957382964,0.0
2001-03-28,1.8520159961221518,0.0,30.690787953505115,0.0
2001-03-29,1.8520159961221518,0.0,32.54280394962727,0.0
2001-03-30,2.066501211827436,0.0,34.60930516145471,0.0
2001-03-31,2.066501211827436,0.0,36.67580637328214,0.0
2001-04-01,2.066501211827436,0.0,38.74230758510958,0.0
2001-04-02,2.066501211827436,0.0,40.808808796937015,0.0
2001-04-03,2.066501211827436,0.0,42.87531000876445,0.0
2001-04-04,2.066501211827436,0.0,44.94181122059189,0.0
2001-04-05,2.066501211827436,6.623204527255551,40.38510790516377,0.0
2001-04-06,2.066501211827436,6.815603761111986,35.63600535587922,0.0
2001-04-07,1.5658856034900626,0.0001733746212379482,37.20171758474804,0.0
2001-04-08,1.5658856034900626,0.10400000149989642,38.6636031867382,0.0
2001-04-09,1.5658856034900626,0.0,40.22948879022826,0.0
2001-04-10,1.5658856034900626,0.0,41.79537439371832,0.0
2001-04-11,1.5658856034900626,0.0,43.36125999720838,0.0
2001-04-12,1.5658856034900626,0.0,44.92714560069844,0.0
2001-04-13,1.5658856034900626,0.0,46.4930312041885,0.0
2001-04-14,1.5658856034900626,0.0,48.05891680767856,0.0
2001-04-15,1.8520848279205036,0.0,49.911001635599064,0.0
2001-04-16,1.8520848279205036,4.34096905912039,47.42211740439918,0.0
2001-04-17,1.8520848279205036,0.0,49.27420223231969,0.0
2001-04-18,1.8520848279205036,0.6329535489480931,50.4933335112921,0.0
2001-04-19,1.8520848279205036,2.5841486736347794,49.76126966557783,0.0
2001-04-20,1.8520848279205036,11.571101917940025,40.04225257555831,0.0
2001-04-21,1.8520848279205036,0.0,41.894337403478815,0.0
2001-04-22,1.8520848279205036,0.0,43.74642223139932,0.0
2001-04-23,2.4134178380998548,0.0,46.159840069499175,0.0
2001-04-24,2.4134178380998548,0.0,48.57325790759903,0.0
2001-04-25,2.4134178380998548,0.0,50.98667574569888,0.0
2001-04-26,2.4134178380998548,0.0,53.400093583798736,0.0
2001-04-27,2.4134178380998548,0.0,55.81351142189859,0.0
2001-04-28,2.4134178380998548,0.0,58.22692925999844,0.0
2001-04-29,2.4134178380998548,0.0,60.640347098098296,0.0
2001-04-30,2.4134178380998548,0.0,63.05376493619815,0.0
2001-05-01,3.2894701890450815,0.0,66.34323512524323,0.0
2001-05-02,3.2894701890450815,0.0,69.6327053142883,0.0
2001-05-03,3.2894701890450815,0.0,72.92217550333338,0.0
2001-05-04,3.2894701890450815,0.0,76.21164569237845,0.0
2001-05-05,3.2894701890450815,0.0,79.50111588142353,0.0
